Track,Matcher,Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),BaseMatcher,Method
knowledgegraph,ALOD2Vec_AllPairs_StarOneMaxfalse,PROPERTIES,0.9387274220032842,0.9715781342449542,0.9715781342449542,0.9548703182602364,0.9157894736842105,0.9613259668508287,0.9613259668508287,0.9380053908355795,174,174,16,7,384,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_StarOneMaxfalse,INSTANCES,0.9095738680923409,0.8325719860527443,0.42904125214946953,0.8693712067993713,0.9144810267857143,0.8665476898671426,0.47171358294616017,0.8898693365009334,13110,1726,1226,2019,24439,-,-,ALOD2Vec,AllPairs
knowledgegraph,AML_AllPairs_CenterMaxtrue,ALL,0.9051479176436417,0.7961962980588408,0.4317270260553041,0.8471835558872726,0.9110857794243374,0.8326062894719708,0.4737114737114737,0.8700799455689743,12788,1829,1248,2571,24852,100476682756050,27:54:36,AML,AllPairs
knowledgegraph,AML_AllPairs_CenterMaxtrue,CLASSES,0.9818181818181818,0.8146520146520146,0.35333333333333333,0.8904574775709944,0.9743589743589743,0.7755102040816326,0.47619047619047616,0.8636363636363635,38,10,1,11,118,-,-,AML,AllPairs
knowledgegraph,AML_AllPairs_CenterMaxtrue,PROPERTIES,0.9245207377611558,0.566182666849947,0.5661826668499471,0.7022827146493968,0.875,0.6574585635359116,0.6574585635359116,0.750788643533123,119,119,17,62,242,-,-,AML,AllPairs
knowledgegraph,AML_AllPairs_CenterMaxtrue,INSTANCES,0.9046413804973398,0.8007736876973992,0.40981595983077695,0.8495445218170209,0.9112618137219537,0.8348866415493423,0.4646078163432632,0.8714039323904794,12631,1700,1230,2498,24492,-,-,AML,AllPairs
knowledgegraph,Paris_AllPairs_CenterMaxfalse,ALL,0.8882816732830046,0.8372351772247517,0.5220488310515292,0.8620033631520335,0.9110377803219072,0.8807865095383814,0.574980574980575,0.8956567796610169,13528,2220,1321,1831,47410,30909181872300,08:35:09,Paris,AllPairs
knowledgegraph,Paris_AllPairs_CenterMaxfalse,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,49,0,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs_CenterMaxfalse,PROPERTIES,0.8850420168067228,0.6020350105485863,0.6020350105485862,0.7166088509507565,0.926829268292683,0.6298342541436464,0.6298342541436464,0.75,114,114,9,67,280,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs_CenterMaxfalse,INSTANCES,0.8907383899469824,0.8436320560744143,0.4987984922871826,0.8665455076903629,0.9128274923443348,0.8866415493423226,0.5755670948346543,0.899543991416309,13414,2106,1281,1715,47130,-,-,Paris,AllPairs
knowledgegraph,ATBox_AllPairs_MergeCenterMaxfalse,ALL,0.9046642248353539,0.78839783857655,0.45606690699124874,0.8425388943632606,0.9377134966203939,0.8400286476984179,0.4977984977984978,0.8861872381344873,12902,1922,857,2457,23578,13165670713550,03:39:25,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_MergeCenterMaxfalse,CLASSES,0.9636363636363636,0.7603663003663004,0.2333333333333333,0.8500179634472821,0.9473684210526315,0.7346938775510204,0.38095238095238093,0.8275862068965517,36,8,2,13,121,-,-,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_MergeCenterMaxfalse,PROPERTIES,0.9840259740259741,0.8397982022579352,0.8397982022579354,0.9062093316976472,0.9811320754716981,0.861878453038674,0.861878453038674,0.9176470588235295,156,156,3,25,325,-,-,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_MergeCenterMaxfalse,INSTANCES,0.9035566536567803,0.7878495479958275,0.4182294874233312,0.8417454074326786,0.9371774074620263,0.8401084010840109,0.48045914184203337,0.8859921229653898,12710,1758,852,2419,23132,-,-,ATBox,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMaxtrue,ALL,0.9159014426930187,0.8141272842284278,0.4401596975193211,0.862020777524839,0.9199689199689199,0.847971873168826,0.4695674695674696,0.8825044043908389,13024,1813,1133,2335,24009,26242846832320,07:17:22,ALOD2Vec,AllPairs
