Track,Matcher,Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),BaseMatcher,Method
knowledgegraph,AML_TransitivePairsWindowModelSizeDescending,CLASSES,0.38181818181818183,0.24285714285714288,0.12,0.2968814968814969,0.9166666666666666,0.22448979591836735,0.2857142857142857,0.36065573770491804,11,6,1,38,40,-,-,AML,TransitivePairsWindowModelSizeDescending
knowledgegraph,AML_TransitivePairsWindowModelSizeDescending,PROPERTIES,0.5510204081632653,0.22609714261808142,0.2260971426180814,0.3206313888669766,0.8125,0.287292817679558,0.287292817679558,0.42448979591836733,52,52,12,129,111,-,-,AML,TransitivePairsWindowModelSizeDescending
knowledgegraph,AML_TransitivePairsWindowModelSizeDescending,INSTANCES,0.5179729702803888,0.2029809748581474,0.11880493116595962,0.2916653946251183,0.9086932750136687,0.5492762244695618,0.3285050560262367,0.6846832001318284,8310,1202,835,6819,13853,-,-,AML,TransitivePairsWindowModelSizeDescending
knowledgegraph,ALOD2Vec_TransitivePairsFirstVsRestInstancesAscending,ALL,0.7166666666666666,0.0011071836153811227,0.0,0.0022109515154706207,0.6470588235294118,7.161924604466436E-4,0.0,0.0014308012486992715,11,0,6,15348,51,1368644847315,00:22:48,ALOD2Vec,TransitivePairsFirstVsRestInstancesAscending
knowledgegraph,ALOD2Vec_TransitivePairsFirstVsRestInstancesAscending,CLASSES,0.8,0.28205128205128205,0.0,0.4170616113744075,1.0,0.12244897959183673,0.0,0.2181818181818182,6,0,0,43,21,-,-,ALOD2Vec,TransitivePairsFirstVsRestInstancesAscending
knowledgegraph,ALOD2Vec_TransitivePairsFirstVsRestInstancesAscending,PROPERTIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,181,0,-,-,ALOD2Vec,TransitivePairsFirstVsRestInstancesAscending
knowledgegraph,ALOD2Vec_TransitivePairsFirstVsRestInstancesAscending,INSTANCES,0.3,3.0140490311113396E-4,0.0,6.022047813097222E-4,0.45454545454545453,3.3049110978914666E-4,0.0,6.605019815059445E-4,5,0,6,15124,30,-,-,ALOD2Vec,TransitivePairsFirstVsRestInstancesAscending
knowledgegraph,AML_TransitivePairsWindowInstancesAscending,ALL,0.7333534353670295,0.1886621847430709,0.13133781065807076,0.3001165235978513,0.9083994708994709,0.5365583696855264,0.32634032634032634,0.6746346854406288,8241,1260,831,7118,13813,22251244067550,06:10:51,AML,TransitivePairsWindowInstancesAscending
knowledgegraph,AML_TransitivePairsWindowInstancesAscending,CLASSES,0.38181818181818183,0.24285714285714288,0.12,0.2968814968814969,0.9166666666666666,0.22448979591836735,0.2857142857142857,0.36065573770491804,11,6,1,38,41,-,-,AML,TransitivePairsWindowInstancesAscending
knowledgegraph,AML_TransitivePairsWindowInstancesAscending,PROPERTIES,0.9510204081632653,0.28038285690379566,0.28038285690379566,0.4330828520259099,0.8333333333333334,0.3314917127071823,0.3314917127071823,0.47430830039525695,60,60,12,121,119,-,-,AML,TransitivePairsWindowInstancesAscending
